Player ID,Name,Last Name,Cost Today,Form,Position,Team,Selection %,Goals,Assists,Clean Sheets,GW Points,Total Points,Points/Game,Total Bonus Points,Total BPS,Goals Conceded,Minutes,YC,RC,Saves,Penalties Saved,Penalties Missed,Chance Of Playing Next,Total Cost Change,Cost Change GW,Total Transfers Out,Transfers Out GW,Total Transfers in,Transfers in GW,Influence,Creativity,Threat,ICT Index,Last GW,GW39,GW40,GW41,GW42,GW43,GW44,Difficulty Score,Cost Today,Total Cost Change,Cost Change GW,Position,Team,Index,xGi,xGc
184,André,André Gomes,£4.50,0,MID,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,17699,0,1409,0,0,0,0,0,38,,,,,,,0,45,0,0,3,11,#DIV/0!,0,0
185,Abdoulaye,A.Doucouré,£5.30,0,MID,Everton,0.2,5,2,4,11,76,3,10,263,27,1527,6,1,0,0,0,100,-£0.20,£0.00,37139,0,38775,0,360.4,284.1,255,89.7,38,,,,,,,0,53,-2,0,3,11,#DIV/0!,0.24,1.89
186,Alex,Iwobi,£4.90,0,MID,Everton,1.1,2,8,9,3,126,3.3,9,563,56,3379,2,0,0,0,0,100,-£0.60,£0.00,570132,0,643995,0,693.4,946,373,201.3,38,,,,,,,0,49,-6,0,3,11,#DIV/0!,0.18,1.77
187,Jean-Philippe,Gbamin,£4.50,0,MID,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,5223,0,1426,0,0,0,0,0,38,,,,,,,0,45,0,0,3,11,#DIV/0!,0,0
188,Yerry,Mina,£4.30,0,DEF,Everton,0.4,2,0,1,8,33,4.7,7,115,9,594,2,0,0,0,0,100,-£0.20,£0.00,28032,0,48284,0,192.8,18.2,138,35.1,38,,,,,,,0,43,-2,0,2,11,#DIV/0!,0.25,1.56
189,Demarai,Gray,£5.10,0,MID,Everton,0.6,4,1,7,3,91,2.8,4,284,39,2501,3,0,0,0,0,,-£0.40,£0.00,267814,0,224681,0,410.8,614.7,707,173.2,38,,,,,,,0,51,-4,0,3,11,#DIV/0!,0.36,1.68
190,Tom,Davies,£4.90,0,MID,Everton,0,0,0,1,0,19,1,0,55,9,524,3,0,0,0,0,100,-£0.10,£0.00,6534,0,4749,0,50.4,46.2,98,19.3,38,,,,,,,0,49,-1,0,3,11,#DIV/0!,0.26,2.07
191,Dominic,Calvert-Lewin,£7.90,0,FWD,Everton,0.3,2,1,4,0,40,2.4,2,89,22,1166,3,0,0,0,0,100,-£0.10,£0.00,196479,0,167592,0,138.4,122.4,409,66.4,38,,,,,,,0,79,-1,0,4,11,#DIV/0!,0.52,1.79
192,Mason,Holgate,£4.20,0,DEF,Everton,0.1,0,0,2,0,16,2,2,81,9,506,1,1,0,0,0,100,-£0.30,£0.00,19397,0,9295,0,90.4,71.9,55,21.5,38,,,,,,,0,42,-3,0,2,11,#DIV/0!,0.21,1.69
193,Ben,Godfrey,£4.30,0,DEF,Everton,0.1,0,1,1,0,18,1.4,0,101,18,801,2,0,0,0,0,100,-£0.20,£0.00,17535,0,8179,0,146.8,42.3,46,23.6,38,,,,,,,0,43,-2,0,2,11,#DIV/0!,0.15,2.04
194,Vitalii,Mykolenko,£4.10,0,DEF,Everton,0.6,0,1,7,0,75,2.2,4,449,46,2653,4,0,0,0,0,100,-£0.40,£0.00,276623,0,295596,0,504.8,307,120,93.4,38,,,,,,,0,41,-4,0,2,11,#DIV/0!,0.05,1.82
196,Jarrad,Branthwaite,£4.00,0,DEF,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,1887,0,0,0,0,0,0,0,38,,,,,,,0,40,0,0,2,11,#DIV/0!,0,0
197,Nathan,Patterson,£3.90,0,DEF,Everton,2.2,0,0,2,0,31,1.6,0,173,22,1274,3,0,0,0,0,100,-£0.10,£0.00,1443024,0,1278217,0,231.4,111.9,108,45.3,38,,,,,,,0,39,-1,0,2,11,#DIV/0!,0.08,1.79
198,Niels,Nkounkou,£4.00,0,DEF,Everton,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,46493,0,8908,0,0,0,0,0,38,,,,,,,0,40,0,0,2,11,#DIV/0!,0,0
199,James,Tarkowski,£4.10,0,DEF,Everton,4.4,1,1,9,8,106,2.8,13,632,57,3420,6,0,0,0,0,,-£0.40,£0.00,1063756,0,1463649,0,1040.4,185.6,441,167,38,,,,,,,0,41,-4,0,2,11,#DIV/0!,0.13,1.78
475,Conor,Coady,£4.70,0,DEF,Everton,3,1,1,7,6,77,3.2,5,397,28,2094,2,0,0,0,0,100,-£0.30,£0.00,1112265,0,974599,0,405.6,59.7,88,55.3,38,,,,,,,0,47,-3,0,2,11,#DIV/0!,0.06,1.59
531,Rúben,Vinagre,£4.30,0,DEF,Everton,0,0,0,0,0,2,1,0,9,0,24,0,0,0,0,0,100,-£0.20,£0.00,6216,0,2019,0,7.6,1.4,0,0.9,38,,,,,,,0,43,-2,0,2,11,#DIV/0!,0,1.16
534,Dwight,McNeil,£5.20,0,MID,Everton,2,7,5,5,3,126,3.5,14,505,46,2490,5,0,0,0,0,,-£0.30,£0.00,121282,0,312911,0,718.8,771.4,464,195.8,38,,,,,,,0,52,-3,0,3,11,#DIV/0!,0.33,1.85
560,Stanley,Mills,£4.30,0,MID,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.20,£0.00,5350,0,5197,0,0,0,0,0,38,,,,,,,0,43,-2,0,3,11,#DIV/0!,0,0
561,Lewis,Warrington,£4.40,0,MID,Everton,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,20596,0,18771,0,0,0,0,0,38,,,,,,,0,44,-1,0,3,11,#DIV/0!,0,0
570,James,Garner,£4.50,0,MID,Everton,0,0,1,2,3,25,1.6,0,109,13,796,3,0,0,0,0,100,£0.00,£0.00,12115,0,14065,0,109.2,116.2,64,29.2,38,,,,,,,0,45,0,0,3,11,#DIV/0!,0.14,1.77
577,Amadou,Onana,£4.70,0,MID,Everton,0.1,1,3,9,3,77,2.3,2,300,37,2486,9,0,0,0,0,100,-£0.30,£0.00,62057,0,67708,0,358.2,316.6,287,96,38,,,,,,,0,47,-3,0,3,11,#DIV/0!,0.17,1.73
605,Reece,Welch,£4.00,0,DEF,Everton,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,6162,0,6352,0,0,0,0,0,38,,,,,,,0,40,0,0,2,11,#DIV/0!,0,0
611,Idrissa,Gueye,£4.70,0,MID,Everton,0.1,0,1,8,3,66,2,1,357,45,2577,7,0,0,0,0,100,-£0.30,£0.00,14849,0,16978,0,426.8,195.3,85,70.6,38,,,,,,,0,47,-3,0,3,11,#DIV/0!,0.05,1.75
627,Eldin,Jakupović,£4.00,0,GK,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,2403,0,2455,0,0,0,0,0,38,,,,,,,0,40,0,0,1,11,#DIV/0!,0,0
637,Kyle,John,£3.90,0,DEF,Everton,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.10,£0.00,4509,0,5767,0,0,0,0,0,38,,,,,,,0,39,-1,0,2,11,#DIV/0!,0,0
662,Thomas,Cannon,£4.50,0,FWD,Everton,0,0,0,0,0,2,1,0,7,1,23,0,0,0,0,0,0,£0.00,£0.00,5689,0,5956,0,5,11.6,21,3.8,38,,,,,,,0,45,0,0,4,11,#DIV/0!,0.35,1.72
678,Isaac,Price,£4.50,0,MID,Everton,0,0,0,0,0,0,0,0,3,0,32,1,0,0,0,0,,£0.00,£0.00,673,0,819,0,9.6,15.6,0,2.5,38,,,,,,,0,45,0,0,3,11,#DIV/0!,0.06,0.93
686,Ellis,Simms,£4.50,0,FWD,Everton,0.1,1,0,0,1,17,1.5,0,59,4,219,0,0,0,0,0,,£0.00,£0.00,27449,0,39867,0,40.8,39.6,54,13,38,,,,,,,0,45,0,0,4,11,#DIV/0!,0.41,2.63
757,Ishé,Samuels-Smith,£4.00,0,DEF,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,£0.00,£0.00,144,0,211,0,0,0,0,0,38,,,,,,,0,40,0,0,2,11,#DIV/0!,0,0
760,Andy,Lonergan,£4.00,0,GK,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,83,0,180,0,0,0,0,0,38,,,,,,,0,40,0,0,1,11,#DIV/0!,0,0
768,Sean,McAllister,£4.50,0,MID,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,24,0,218,0,0,0,0,0,38,,,,,,,0,45,0,0,3,11,#DIV/0!,0,0
1,Cédric,Cédric,£4.20,0,DEF,Fulham,0.1,0,0,0,0,10,1.2,0,56,3,223,0,0,0,0,0,100,-£0.30,£0.00,29852,0,10255,0,56.4,51.4,10,11.9,38,,,,,,,0,42,-3,0,2,54,#DIV/0!,0.1,1.14
2,Bernd,Leno,£4.60,0,GK,Fulham,3.5,0,0,8,3,142,3.9,17,766,51,3240,3,0,144,1,0,,£0.10,£0.00,466700,0,673415,0,1154.8,10,0,116.6,38,,,,,,,0,46,1,0,1,54,#DIV/0!,0,1.74
105,Shane,Duffy,£4.20,0,DEF,Fulham,0.1,0,0,0,0,4,0.8,0,12,4,17,0,0,0,0,0,100,-£0.30,£0.00,23200,0,5569,0,0.2,0.2,7,0.2,38,,,,,,,0,42,-3,0,2,54,#DIV/0!,0.85,8.26
200,Tom,Cairney,£4.70,0,MID,Fulham,0.1,2,1,1,2,53,1.6,2,217,13,968,2,0,0,0,0,100,-£0.30,£0.00,11579,0,9130,0,190.4,232.1,217,64.2,38,,,,,,,0,47,-3,0,3,54,#DIV/0!,0.27,1.83
201,Tim,Ream,£4.50,0,DEF,Fulham,1.2,1,0,8,0,98,3,12,560,44,2898,2,0,0,0,0,100,£0.00,£0.00,562155,0,662408,0,604.2,65.2,76,74.8,38,,,,,,,0,45,0,0,2,54,#DIV/0!,0.02,1.68
202,Anthony,Knockaert,£4.70,0,MID,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.30,£0.00,5139,0,1181,0,0,0,0,0,38,,,,,,,0,47,-3,0,3,54,#DIV/0!,0,0
203,Nathaniel,Chalobah,£4.40,0,MID,Fulham,0.1,0,0,0,0,1,0.2,0,2,4,11,0,1,0,0,0,0,-£0.10,£0.00,20660,0,11139,0,4.6,0.6,17,2.3,38,,,,,,,0,44,-1,0,3,54,#DIV/0!,0.74,55.06
204,Neeskens,Kebano,£5.40,0,MID,Fulham,0,0,4,3,0,40,2.4,0,123,10,758,0,0,0,0,0,100,-£0.10,£0.00,17271,0,11854,0,119.6,179.7,112,41.5,38,,,,,,,0,54,-1,0,3,54,#DIV/0!,0.16,1.47
205,Bobby,De Cordova-Reid,£5.40,0,MID,Fulham,0.1,4,1,8,0,90,2.5,3,289,40,2473,8,0,0,0,0,100,-£0.10,£0.00,75033,0,73739,0,365.2,326.6,508,119.7,38,,,,,,,0,54,-1,0,3,54,#DIV/0!,0.19,1.7
206,Joe,Bryan,£4.40,0,DEF,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,2861,0,485,0,0,0,0,0,38,,,,,,,0,44,-1,0,2,54,#DIV/0!,0,0
207,Paulo,Gazzaniga,£4.00,0,GK,Fulham,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,419072,0,17125,0,0,0,0,0,38,,,,,,,0,40,0,0,1,54,#DIV/0!,0,0
208,Terence,Kongolo,£3.90,0,DEF,Fulham,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,57974,0,16604,0,0,0,0,0,38,,,,,,,0,39,-1,0,2,54,#DIV/0!,0,0
209,Tosin,Tosin,£4.40,0,DEF,Fulham,0.1,1,0,3,1,49,2,1,353,39,2084,4,0,0,0,0,,-£0.10,£0.00,35886,0,32714,0,514.4,90.1,128,73.4,38,,,,,,,0,44,-1,0,2,54,#DIV/0!,0.05,1.9
210,Aleksandar,Mitrović,£6.60,0,FWD,Fulham,12.5,14,2,7,-1,107,4.5,14,324,30,2010,7,0,0,0,4,100,£0.10,£0.00,7782569,0,7802867,0,584.8,228.3,1171,197.1,38,,,,,,,0,66,1,0,4,54,#DIV/0!,0.75,1.6
211,Harrison,Reed,£4.30,0,MID,Fulham,1,3,4,9,1,107,2.9,9,409,44,2868,5,0,0,0,0,100,-£0.20,£0.00,327439,0,371571,0,484.4,507.3,266,125.8,38,,,,,,,0,43,-2,0,3,54,#DIV/0!,0.12,1.69
212,Harry,Wilson,£5.70,0,MID,Fulham,0.2,2,5,2,2,68,2.3,2,215,15,1085,1,0,0,0,0,100,-£0.30,£0.00,35471,0,38998,0,215.2,184.1,178,57.7,38,,,,,,,0,57,-3,0,3,54,#DIV/0!,0.26,1.78
213,Marek,Rodák,£4.30,0,GK,Fulham,0.2,0,0,1,0,7,3.5,0,33,2,180,0,0,2,0,0,,-£0.20,£0.00,27154,0,18257,0,19,0,0,1.9,38,,,,,,,0,43,-2,0,1,54,#DIV/0!,0,1.06
214,Ivan,Cavaleiro,£4.80,0,MID,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.20,£0.00,9010,0,2084,0,0,0,0,0,38,,,,,,,0,48,-2,0,3,54,#DIV/0!,0,0
215,Kenny,Tete,£4.40,0,DEF,Fulham,0.4,1,5,7,8,90,2.9,1,484,36,2569,8,0,0,0,0,100,-£0.10,£0.00,149094,0,163954,0,670.2,391.4,145,120.9,38,,,,,,,0,44,-1,0,2,54,#DIV/0!,0.1,1.64
216,Josh,Onomah,£4.30,0,MID,Fulham,0.1,0,0,0,0,2,1,0,4,2,14,0,0,0,0,0,0,-£0.20,£0.00,19362,0,14661,0,2,0.6,0,0.3,38,,,,,,,0,43,-2,0,3,54,#DIV/0!,0,3.92
217,Antonee,Robinson,£4.40,0,DEF,Fulham,0.5,0,2,9,1,93,2.7,5,558,44,3088,8,0,0,0,0,100,-£0.10,£0.00,108528,0,145071,0,573.2,427.4,61,106.3,38,,,,,,,0,44,-1,0,2,54,#DIV/0!,0.05,1.61
218,Rodrigo,Muniz,£5.40,0,FWD,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,14665,0,3387,0,0,0,0,0,38,,,,,,,0,54,-1,0,4,54,#DIV/0!,0,0
219,Jay,Stansfield,£4.50,0,FWD,Fulham,0.7,0,1,0,0,7,2.3,0,22,2,85,0,0,0,0,0,0,£0.00,£0.00,417930,0,324797,0,8.4,12.8,46,6.7,38,,,,,,,0,45,0,0,4,54,#DIV/0!,0.29,1.91
220,João,Palhinha,£4.90,0,MID,Fulham,0.3,3,0,9,1,83,2.4,5,379,43,3108,14,0,0,0,0,100,-£0.10,£0.00,89506,0,87593,0,570.2,142.8,338,105.5,38,,,,,,,0,49,-1,0,3,54,#DIV/0!,0.09,1.63
231,Daniel,James,£5.90,0,MID,Fulham,0.2,2,1,1,1,45,1.9,2,152,18,802,0,0,0,0,0,100,-£0.10,£0.00,41437,0,40068,0,149.6,129.7,220,49.6,38,,,,,,,0,59,-1,0,3,54,#DIV/0!,0.31,2.24
346,Andreas,Andreas,£4.30,0,MID,Fulham,10.1,4,10,8,0,123,3.7,9,360,40,2696,8,0,0,0,0,100,-£0.20,£0.00,4611032,0,3435282,0,440.6,965,495,189.3,38,,,,,,,0,43,-2,0,3,54,#DIV/0!,0.38,1.59
470,Issa,Diop,£4.30,0,DEF,Fulham,0.3,1,0,7,1,79,3.2,8,422,26,2008,2,0,0,0,0,,-£0.20,£0.00,85662,0,96417,0,462.2,38.8,80,58.1,38,,,,,,,0,43,-2,0,2,54,#DIV/0!,0.03,1.61
521,Tyrese,Francois,£4.40,0,MID,Fulham,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,-£0.10,£0.00,3894,0,1528,0,1,0.3,0,0.1,38,,,,,,,0,44,-1,0,3,54,#DIV/0!,0,0
532,Kevin,Mbabu,£4.30,0,DEF,Fulham,0.1,0,1,0,0,7,1.2,0,39,7,141,1,0,0,0,0,0,-£0.20,£0.00,23767,0,11275,0,39.8,37.7,0,7.8,38,,,,,,,0,43,-2,0,2,54,#DIV/0!,0.27,4.58
546,Luke,Harris,£4.30,0,MID,Fulham,0,0,0,0,0,3,1,0,7,1,10,0,0,0,0,0,,-£0.20,£0.00,8965,0,6937,0,0.6,1.6,0,0.2,38,,,,,,,0,43,-2,0,3,54,#DIV/0!,0,10.44
562,Manor,Solomon,£4.90,0,MID,Fulham,0.1,4,0,0,1,44,2.3,1,156,11,560,0,0,0,0,0,100,-£0.10,£0.00,42927,0,53844,0,219,97.6,117,43.4,38,,,,,,,0,49,-1,0,3,54,#DIV/0!,0.32,1.96
591,Terry,Ablade,£4.50,0,FWD,Fulham,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,28960,0,32458,0,0,0,0,0,38,,,,,,,0,45,0,0,4,54,#DIV/0!,0,0
613,Layvin,Kurzawa,£4.30,0,DEF,Fulham,0,0,0,0,0,2,0.7,0,13,4,136,1,0,0,0,0,100,-£0.20,£0.00,8421,0,8666,0,20.2,4.5,0,2.5,38,,,,,,,0,43,-2,0,2,54,#DIV/0!,0.02,3.02
614,Willian,Willian,£5.50,0,MID,Fulham,0.5,5,7,9,5,116,4.3,11,442,22,2127,2,0,0,0,0,100,£0.00,£0.00,159246,0,198837,0,455.8,703.4,449,160.8,38,,,,,,,0,55,0,0,3,54,#DIV/0!,0.28,1.46
618,Carlos Vinícius,Vinícius,£5.40,0,FWD,Fulham,0.5,5,2,1,1,72,2.6,10,206,20,1098,3,0,0,0,0,,-£0.10,£0.00,77479,0,122045,0,244,118.6,374,73.1,38,,,,,,,0,54,-1,0,4,54,#DIV/0!,0.31,2.03
636,Stefan,Parkes,£4.00,0,DEF,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,4426,0,5112,0,0,0,0,0,38,,,,,,,0,40,0,0,2,54,#DIV/0!,0,0
641,Martial,Godo,£4.50,0,MID,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,955,0,1115,0,0,0,0,0,38,,,,,,,0,45,0,0,3,54,#DIV/0!,0,0
667,Kristian,Sekularac,£4.50,0,MID,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,424,0,499,0,0,0,0,0,38,,,,,,,0,45,0,0,3,54,#DIV/0!,0,0
726,Sasa,Lukic,£4.50,0,MID,Fulham,0,0,0,0,2,15,1.2,0,58,10,406,1,0,0,0,0,,£0.00,£0.00,610,0,1006,0,40.8,21.9,19,8.2,38,,,,,,,0,45,0,0,3,54,#DIV/0!,0.07,2.15
747,George,Wickens,£4.00,0,GK,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,951,0,1263,0,0,0,0,0,38,,,,,,,0,40,0,0,1,54,#DIV/0!,0,0
750,Charlie,C.Robinson,£4.00,0,DEF,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,1603,0,3039,0,0,0,0,0,38,,,,,,,0,40,0,0,2,54,#DIV/0!,0,0
763,Matthew,Dibley-Dias,£4.50,0,MID,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,40,0,140,0,0,0,0,0,38,,,,,,,0,45,0,0,3,54,#DIV/0!,0,0
248,Kasper,Schmeichel,£5.00,0,GK,Leicester,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,42046,0,0,0,0,0,0,0,38,,,,,,,0,50,0,0,1,13,#DIV/0!,0,0
249,Jonny,Evans,£4.40,0,DEF,Leicester,0.2,0,0,2,1,20,1.5,0,191,28,1051,1,0,0,0,0,100,-£0.10,£0.00,39190,0,18597,0,247.8,21.5,35,30.4,38,,,,,,,0,44,-1,0,2,13,#DIV/0!,0.03,1.69
250,Ryan,Bertrand,£3.90,0,DEF,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-£0.10,£0.00,6197,0,4594,0,0,0,0,0,38,,,,,,,0,39,-1,0,2,13,#DIV/0!,0,0
251,Marc,Albrighton,£4.70,0,MID,Leicester,0,1,0,0,0,13,2.2,0,57,3,232,0,0,0,0,0,0,-£0.30,£0.00,15230,0,6816,0,76.8,95.2,43,21.4,38,,,,,,,0,47,-3,0,3,13,#DIV/0!,0.3,1.57
252,Nampalys,Mendy,£4.20,0,MID,Leicester,0.4,1,0,0,1,30,1.6,1,142,13,746,1,0,0,0,0,100,-£0.30,£0.00,88796,0,53156,0,115.2,42.3,20,17.8,38,,,,,,,0,42,-3,0,3,13,#DIV/0!,0.04,1.5
253,Jannik,Vestergaard,£3.80,0,DEF,Leicester,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-£0.20,£0.00,1027824,0,628633,0,0,0,0,0,38,,,,,,,0,38,-2,0,2,13,#DIV/0!,0,0
254,Danny,Ward,£3.80,0,GK,Leicester,18.4,0,0,6,0,91,3.5,12,485,46,2340,0,0,77,1,0,100,-£0.20,£0.00,2945080,0,2475515,0,631.4,0,0,63,38,,,,,,,0,38,-2,0,1,13,#DIV/0!,0,1.65
255,Jamie,Vardy,£9.10,0,FWD,Leicester,2.3,3,5,4,1,82,2.2,4,206,38,1841,1,0,0,0,1,100,-£0.40,£0.00,626813,0,331448,0,289,173.8,453,91,38,,,,,,,0,91,-4,0,4,13,#DIV/0!,0.36,1.7
256,Ricardo,Ricardo,£4.20,0,DEF,Leicester,0.1,1,1,0,1,20,2,2,106,11,451,2,0,0,0,0,100,-£0.30,£0.00,22392,0,19291,0,153.2,100.2,25,27.8,38,,,,,,,0,42,-3,0,2,13,#DIV/0!,0.16,1.67
257,Daniel,Amartey,£3.90,0,DEF,Leicester,0.7,0,0,5,0,51,2.5,4,328,27,1608,1,0,0,0,0,100,-£0.60,£0.00,217583,0,252734,0,358.4,79.8,50,48.9,38,,,,,,,0,39,-6,0,2,13,#DIV/0!,0.08,1.54
258,Timothy,Castagne,£4.30,0,DEF,Leicester,5.5,2,4,8,2,114,3.1,11,615,63,3255,3,0,0,0,0,100,-£0.20,£0.00,1679962,0,2116986,0,690.8,380.2,289,136.4,38,,,,,,,0,43,-2,0,2,13,#DIV/0!,0.12,1.68
259,Youri,Tielemans,£6.10,0,MID,Leicester,1.2,3,3,6,6,86,2.8,6,461,49,2341,4,0,0,0,1,100,-£0.40,£0.00,363961,0,236575,0,541.8,486.9,191,122.1,38,,,,,,,0,61,-4,0,3,13,#DIV/0!,0.21,1.76
260,Ayoze,Pérez,£4.70,0,MID,Leicester,0.1,0,2,1,0,19,2.4,0,69,5,378,0,0,0,0,0,0,-£0.30,£0.00,19614,0,9724,0,65.2,151,92,30.9,38,,,,,,,0,47,-3,0,3,13,#DIV/0!,0.39,1.31
261,James,Maddison,£7.80,0,MID,Leicester,5.5,10,9,4,2,135,4.5,9,520,54,2479,10,0,0,0,1,100,-£0.20,£0.00,4491533,0,4466972,0,802.4,984.9,805,259.7,38,,,,,,,0,78,-2,0,3,13,#DIV/0!,0.51,1.71
262,Kelechi,Iheanacho,£5.80,0,FWD,Leicester,0.9,5,5,1,5,82,2.9,9,237,23,1112,0,0,0,0,0,100,-£0.70,£0.00,400357,0,377387,0,325,275.2,448,103.3,38,,,,,,,0,58,-7,0,4,13,#DIV/0!,0.69,1.82
263,Hamza,Choudhury,£4.50,0,MID,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,16205,0,1196,0,0,0,0,0,38,,,,,,,0,45,0,0,3,13,#DIV/0!,0,0
264,Harvey,Barnes,£6.60,0,MID,Leicester,1.7,13,2,6,7,138,4.1,0,379,51,2709,3,0,0,0,0,100,-£0.40,£0.00,712661,0,672752,0,612.8,322.9,942,187.7,38,,,,,,,0,66,-4,0,3,13,#DIV/0!,0.38,1.69
265,Wilfred,Ndidi,£4.80,0,MID,Leicester,0.2,0,0,1,0,41,1.5,0,257,39,1672,4,0,0,0,0,100,-£0.20,£0.00,48195,0,23228,0,317.6,73,45,43.2,38,,,,,,,0,48,-2,0,3,13,#DIV/0!,0.02,1.74
266,Kiernan,Dewsbury-Hall,£4.90,0,MID,Leicester,0.5,2,3,7,3,82,2.6,5,347,41,2305,3,1,0,0,0,100,-£0.10,£0.00,381780,0,317205,0,453.6,541.7,239,123.7,38,,,,,,,0,49,-1,0,3,13,#DIV/0!,0.18,1.57
267,Çaglar,Söyüncü,£4.20,0,DEF,Leicester,0.2,1,0,0,0,16,2.3,3,93,13,528,2,0,0,0,0,100,-£0.30,£0.00,57064,0,21269,0,174.6,13.3,53,24.1,38,,,,,,,0,42,-3,0,2,13,#DIV/0!,0.07,1.85
268,James,Justin,£4.10,0,DEF,Leicester,0.4,0,2,5,0,45,3.2,2,263,25,1252,0,0,0,0,0,100,-£0.40,£0.00,395724,0,293208,0,208.4,138.8,40,38.7,38,,,,,,,0,41,-4,0,2,13,#DIV/0!,0.06,1.53
269,Boubakary,Soumaré,£4.40,0,MID,Leicester,0.3,0,0,6,2,41,1.6,0,238,30,1624,9,0,0,0,0,100,-£0.10,£0.00,94069,0,71265,0,249.4,173,5,42.9,38,,,,,,,0,44,-1,0,3,13,#DIV/0!,0.03,1.91
270,Luke,Thomas,£3.90,0,DEF,Leicester,0.2,0,1,2,2,28,1.6,0,189,20,1068,3,0,0,0,0,,-£0.60,£0.00,32447,0,34830,0,174,91.9,12,27.8,38,,,,,,,0,39,-6,0,2,13,#DIV/0!,0.05,1.95
271,Patson,Daka,£5.60,0,FWD,Leicester,0.8,4,4,5,0,70,2.3,3,231,24,1169,2,0,0,0,0,100,-£0.40,£0.00,335188,0,255028,0,295.2,223.6,440,95.1,38,,,,,,,0,56,-4,0,4,13,#DIV/0!,0.4,1.6
273,Lewis,Brunt,£3.90,0,DEF,Leicester,0.3,0,0,0,0,1,1,0,4,1,22,0,0,0,0,0,,-£0.10,£0.00,39758,0,30257,0,2.2,1,0,0.3,38,,,,,,,0,39,-1,0,2,13,#DIV/0!,0.04,3.19
548,Daniel,Iversen,£3.90,0,GK,Leicester,5.1,0,0,1,2,29,2.4,2,183,22,1080,0,0,38,0,0,,-£0.10,£0.00,704581,0,945042,0,275.4,0,0,27.6,38,,,,,,,0,39,-1,0,1,13,#DIV/0!,0,1.77
549,Dennis,Praet,£4.80,0,MID,Leicester,0,1,1,2,0,34,1.5,0,115,10,635,1,0,0,0,0,100,-£0.20,£0.00,3251,0,1972,0,96.4,66.9,64,22.7,38,,,,,,,0,48,-2,0,3,13,#DIV/0!,0.21,1.68
581,Alex,Smithies,£3.90,0,GK,Leicester,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.10,£0.00,8241,0,9532,0,0,0,0,0,38,,,,,,,0,39,-1,0,1,13,#DIV/0!,0,0
612,Wout,Faes,£4.20,0,DEF,Leicester,0.2,1,2,7,10,78,2.5,5,545,51,2786,4,1,0,0,0,100,-£0.30,£0.00,62723,0,78549,0,712.2,115.9,110,93.8,38,,,,,,,0,42,-3,0,2,13,#DIV/0!,0.06,1.7
639,Sammy,Braybrooke,£4.50,0,MID,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,£0.00,£0.00,1159,0,1270,0,0,0,0,0,38,,,,,,,0,45,0,0,3,13,#DIV/0!,0,0
